Reporting_country,Partner_country,Export_value
NPL,ALB,2.30385
NPL,AND,134.63194
NPL,ARE,415525.92739
NPL,ARG,451686.71309
NPL,ARM,0.08307
NPL,ASM,40.70045
NPL,ATG,5.64489
NPL,AUS,227977.03227
NPL,AUT,4023.58313
NPL,BDI,0.1534
NPL,BEL,32745.54087
NPL,BEN,366.05206
NPL,BGD,128801.67697
NPL,BGR,685.44123
NPL,BHR,7526.05627
NPL,BIH,11.32029
NPL,BLR,1437.5289
NPL,BLZ,7.85595
NPL,BMU,0.00114
NPL,BOL,987.46272
NPL,BRA,62893.24068
NPL,BRB,0.51696
NPL,BRN,39.89877
NPL,BTN,12354.31599
NPL,CAF,0.52608
NPL,CAN,107090.99526
NPL,CCK,1.07749
NPL,CHE,70907.43274
NPL,CHL,922.56233
NPL,CHN,2383294.44831
NPL,CMR,12.47637
NPL,COG,15.98232
NPL,COK,0.00728
NPL,COL,15.50388
NPL,CRI,375.1926
NPL,CXR,0.73263
NPL,CYP,207.41343
NPL,CZE,6437.16143
NPL,DEU,55261.30654
NPL,DMA,4.71545
NPL,DNK,6574.09607
NPL,DOM,268.79397
NPL,DZA,0.00503
NPL,EAS,3645140.62738
NPL,ECS,709863.21286
NPL,ECU,18.64199
NPL,EGY,14662.66603
NPL,ESP,8331.24884
NPL,EST,73.71756
NPL,ETH,503.97308
NPL,FIN,4427.29964
NPL,FJI,0.33293
NPL,FRA,45283.69681
NPL,GAB,803.26471
NPL,GBR,30335.65268
NPL,GEO,0.97503
NPL,GHA,24.93413
NPL,GIN,0.23952
NPL,GNB,1.36553
NPL,GRC,608.06802
NPL,GRD,0.57573
NPL,GRL,0.02689
NPL,GTM,5466.93803
NPL,HKG,46103.52498
NPL,HND,6.33204
NPL,HRV,66.27672
NPL,HTI,0.29321
NPL,HUN,1687.08572
NPL,IDN,366095.16462
NPL,IND,9583626.08909001
NPL,IOT,2.67998
NPL,IRL,7306.71293
NPL,IRN,427.31956
NPL,IRQ,27.87939
NPL,ISL,110.43211
NPL,ISR,16732.09982
NPL,ITA,22036.48321
NPL,JAM,0.11013
NPL,JOR,564.29035
NPL,JPN,58965.20932
NPL,KAZ,315.87093
NPL,KEN,997.97749
NPL,KHM,1481.10093
NPL,KIR,0.12482
NPL,KOR,134237.2128
NPL,KWT,3062.41051
NPL,LAO,31.89222
NPL,LBN,80.4775
NPL,LBR,594.96529
NPL,LCN,615713.94506
NPL,LKA,6437.24485
NPL,LTU,5471.65877
NPL,LUX,195.57033
NPL,LVA,338.94446
NPL,MAR,459.31983
NPL,MDA,1019.19262
NPL,MDG,193.57192
NPL,MDV,6.89811
NPL,MEA,561189.03706
NPL,MEX,4846.42805
NPL,MHL,1.48632
NPL,MLI,7.24235
NPL,MLT,81.9535
NPL,MMR,40508.38099
NPL,MNG,230.92245
NPL,MNT,0.1499
NPL,MOZ,2668.7038
NPL,MRT,0.0033
NPL,MUS,25.33952
NPL,MWI,701.00975
NPL,MYS,138264.4108
NPL,NAC,404935.207219897
NPL,NAM,494.80451
NPL,NCL,0.10267
NPL,NER,43.09849
NPL,NGA,597.56127
NPL,NIC,31.53237
NPL,NIU,0.01059
NPL,NLD,38577.48698
NPL,NOR,2861.24355
NPL,NRU,0.04474
NPL,NZL,12932.73708
NPL,OAS,36703.51891
NPL,OMN,19004.05607
NPL,PAK,5424.50014
NPL,PAN,4.95056
NPL,PER,230.22923
NPL,PHL,5388.59694
NPL,PNG,36.30636
NPL,POL,9067.44981
NPL,PRK,528.46909
NPL,PRT,582.40583
NPL,PRY,86127.5626
NPL,QAT,7728.57591
NPL,ROM,380.04094
NPL,RUS,48994.96836
NPL,RWA,0.30364
NPL,SAS,9736710.05005001
NPL,SAU,75238.46114
NPL,SEN,0.12917
NPL,SER,447.18233
NPL,SGP,54669.31684
NPL,SLE,44.62568
NPL,SLV,4.33677
NPL,SMR,0.10362
NPL,SOM,2.72568
NPL,SSF,85585.87917
NPL,SUD,571.60341
NPL,SUR,42.53567
NPL,SVK,2559.07296
NPL,SVN,708.43402
NPL,SWE,3005.90156
NPL,SWZ,202.13255
NPL,SYC,0.08845
NPL,TCA,6.15766
NPL,TGO,0.02031
NPL,THA,96754.96868
NPL,TKL,0.98369
NPL,TMP,11.40656
NPL,TON,0.12729
NPL,TUN,55.34989
NPL,TUR,98230.95917
NPL,TZA,3713.57871
NPL,UGA,597.04664
NPL,UKR,198274.93366
NPL,UNS,33615.47415
NPL,URY,295.38533
NPL,USA,297844.210819897
NPL,UZB,136.12341
NPL,VAT,1.07094
NPL,VEN,1463.73317
NPL,VNM,77546.75289
NPL,WLD,15830035.1626099
NPL,YEM,12.18887
NPL,ZAF,72970.90289
NPL,ZMB,0.96892
NPL,ZWE,0.11164
NLD,ABW,10561.0335881605
NLD,AFG,2978.05494327768
NLD,AGO,300018.788203859
NLD,AIA,129.49114010004
NLD,ALB,18321.5569291984
NLD,AND,4020.41225766285
NLD,ARE,1405761.95534824
NLD,ARG,2607446.19087323
NLD,ARM,7718.64250666077
NLD,ASM,0.34772565114
NLD,ATA,0.41159362788
NLD,ATF,13.01014341
NLD,ATG,162.21401625681
NLD,AUS,2093042.50790712
NLD,AUT,3994081.48731859
NLD,AZE,14784.0161441977
NLD,BDI,122.30244449586
NLD,BEL,61614519.4843703
NLD,BEN,4203.87183810819
NLD,BES,2646.00888042735
NLD,BFA,21396.0738066791
NLD,BGD,1682851.54734955
NLD,BGR,991381.261430225
NLD,BHR,201689.581447141
NLD,BHS,40683.2364833258
NLD,BIH,147062.688281939
NLD,BLM,0.118274031
NLD,BLR,338878.864798789
NLD,BLZ,3729.02880667032
NLD,BMU,100643.855563675
NLD,BOL,77751.3988233691
NLD,BRA,6335808.94443442
NLD,BRB,4467.23262293589
NLD,BRN,5461.04672677773
NLD,BTN,18.3206474019
NLD,BUN,15278.0148376963
NLD,BVT,30.86242564914
NLD,BWA,708.39876045357
NLD,CAF,17.2088715105
NLD,CAN,2898442.06969357
NLD,CCK,93.15026133498
NLD,CHE,5128883.5134997
NLD,CHL,1381287.68752446
NLD,CHN,63542649.2654147
NLD,CIV,1268052.73107714
NLD,CMR,734200.119676708
NLD,COG,11608.3891630957
NLD,COL,1136431.55610513
NLD,COM,1299.90966155046
NLD,CPV,321.20743064949
NLD,CRI,2843579.58175506
NLD,CUB,45287.2187236442
NLD,CUW,43251.0768739249
NLD,CXR,7.48556342199
NLD,CYM,1934325.0658592
NLD,CYP,129405.315732185
NLD,CZE,6755308.07241443
NLD,DEU,108104451.204071
NLD,DJI,2650.3909332759
NLD,DMA,30.29471030034
NLD,DNK,6366954.66359082
NLD,DOM,353132.628893506
NLD,DZA,1659445.8546446
NLD,EAS,120022058.252847
NLD,ECS,385376658.830828
NLD,ECU,635011.97497288
NLD,EGY,710572.201894916
NLD,ERI,0.90124811622
NLD,ESP,12656805.90683
NLD,EST,603284.983898234
NLD,ETH,142231.460232158
NLD,FIN,5359615.41690852
NLD,FJI,2583.7435168074
NLD,FLK,183.84988474764
NLD,FRA,22031365.3175932
NLD,FRO,35487.2430427594
NLD,GAB,270802.580944519
NLD,GBR,31334753.8151258
NLD,GEO,71505.404017794
NLD,GHA,737413.056200889
NLD,GIB,41193.2956074939
NLD,GIN,41907.4756025828
NLD,GMB,1650.08121965154
NLD,GNB,178.18810688367
NLD,GNQ,301619.538507921
NLD,GRC,987151.547899082
NLD,GRD,1113.52043335725
NLD,GRL,1459.92851179191
NLD,GTM,413905.859165763
NLD,GUM,6.45657935229
NLD,GUY,122382.730090843
NLD,HKG,6142781.46561181
NLD,HMD,699.80615210142
NLD,HND,363246.068604231
NLD,HRV,346347.181501579
NLD,HTI,3017.42718545727
NLD,HUN,4142405.03709075
NLD,IDN,3809397.84634778
NLD,IND,5284693.00990171
NLD,IOT,0.01537562403
NLD,IRL,11839801.6980708
NLD,IRN,18410.2186910569
NLD,IRQ,499618.1233458
NLD,ISL,1879553.58150836
NLD,ISR,1699866.37730205
NLD,ITA,17271708.7787349
NLD,JAM,28578.2879939603
NLD,JOR,72521.9480249134
NLD,JPN,9394916.18818746
NLD,KAZ,539009.012609118
NLD,KEN,660443.138844469
NLD,KGZ,422.60257468548
NLD,KHM,397937.083773856
NLD,KIR,19.73047385142
NLD,KNA,13.90311234405
NLD,KOR,6305842.28135194
NLD,KWT,350530.379039068
NLD,LAO,23392.3880591994
NLD,LBN,67636.0123220942
NLD,LBR,21664.6315524289
NLD,LBY,1692679.92772172
NLD,LCA,30.68738008326
NLD,LCN,23392900.02017
NLD,LKA,373106.882081182
NLD,LSO,1186.05316560831
NLD,LTU,2148457.3119156
NLD,LUX,1416615.18847821
NLD,LVA,945030.45165541
NLD,MAC,23521.9608083808
NLD,MAR,764165.831835977
NLD,MDA,31634.8768938219
NLD,MDG,105018.751650609
NLD,MDV,3776.26627191141
NLD,MEA,12834528.6136809
NLD,MEX,1731994.79989983
NLD,MHL,43100.9480981557
NLD,MKD,122740.268938335
NLD,MLI,6277.17775384827
NLD,MLT,97245.6971759867
NLD,MMR,265098.698708253
NLD,MNG,2005.91337287628
NLD,MNP,0.59964933717
NLD,MNT,19735.5123251406
NLD,MOZ,325596.433280102
NLD,MRT,2786.76325649952
NLD,MSR,44.68511165211
NLD,MUS,61425.5020912996
NLD,MWI,12525.1347255977
NLD,MYS,8013013.4260267
NLD,NAC,50589113.3276552
NLD,NAM,202913.44445498
NLD,NCL,255.48136888248
NLD,NER,146.02230141291
NLD,NFK,39.09193272612
NLD,NGA,2892844.90729823
NLD,NIC,53540.9707942389
NLD,NOR,17862487.1555345
NLD,NPL,5265.51373324791
NLD,NRU,223.36287302412
NLD,NZL,527423.013902831
NLD,OAS,7120337.44374135
NLD,OMN,117911.790759776
NLD,PAK,851969.766340547
NLD,PAN,185020.37778173
NLD,PER,1912752.17001069
NLD,PHL,2214439.97628931
NLD,PNG,478571.119965994
NLD,POL,12960812.0106694
NLD,PRK,3471.81708871431
NLD,PRT,2834596.25987246
NLD,PRY,51667.484122912
NLD,PSE,7884.23561198325
NLD,PYF,6968.94718554324
NLD,QAT,509915.886037397
NLD,ROM,2197876.24349104
NLD,RUS,21904161.6185421
NLD,RWA,10280.5136069153
NLD,SAS,8204659.36126883
NLD,SAU,2639081.79633508
NLD,SEN,59373.8403232325
NLD,SER,397125.379743766
NLD,SGP,5045509.20165894
NLD,SHN,30.73350695535
NLD,SLB,22452.8014158307
NLD,SLE,43144.5805709319
NLD,SLV,19281.5032642634
NLD,SMR,4195.20235163589
NLD,SOM,3199.61295458874
NLD,SPM,214.96778230374
NLD,SSF,10812998.166254
NLD,STP,4280.64942533184
NLD,SUD,7560.38948770215
NLD,SUR,32550.9258222813
NLD,SVK,1565143.15362362
NLD,SVN,887856.966029276
NLD,SWE,9668268.29005791
NLD,SWZ,8995.05703195308
NLD,SXM,388.47696852105
NLD,SYC,24532.6336926014
NLD,SYR,8450.90068738797
NLD,TCA,8.09230920102
NLD,TCD,152139.843524377
NLD,TGO,25027.0226904023
NLD,THA,4355055.58748269
NLD,TJK,52.22626386867
NLD,TKL,58.93713238761
NLD,TKM,473.93232139917
NLD,TMP,75.80419194852
NLD,TON,14.67307628586
NLD,TTO,268257.385299895
NLD,TUN,309501.530461536
NLD,TUR,5260129.01466704
NLD,TUV,6.85634557707
NLD,TZA,76889.6518680225
NLD,UGA,97980.5905021246
NLD,UKR,2420555.43702719
NLD,UMI,201.81216183561
NLD,UNS,4895580.10438803
NLD,URY,555794.92790558
NLD,USA,47590027.402398
NLD,UZB,12263.6911628125
NLD,VAT,16.09591287879
NLD,VCT,54810.4213445859
NLD,VEN,184848.712487656
NLD,VGB,471.83650556985
NLD,VNM,7300802.78225953
NLD,VUT,70.57174881708
NLD,WLD,623369106.865866
NLD,WSM,2167.72052646645
NLD,YEM,6872.20967284803
NLD,ZAF,2072841.80489422
NLD,ZAR,53286.2830441044
NLD,ZMB,12527.3854804076
NLD,ZWE,37918.4532727473
NZL,ABW,19.52609979372
NZL,AFG,117.2266228107
NZL,AGO,12.48267076576
NZL,AIA,65.49299733028
NZL,ALB,262.73022952176
NZL,AND,11.13240906518
NZL,ARE,1809055.26146336
NZL,ARG,192882.690548317
NZL,ARM,272.54774256736
NZL,ASM,31.54548013838
NZL,ATF,71.44079756086
NZL,ATG,1417.73093216456
NZL,AUS,5544205.64599061
NZL,AUT,267286.522472637
NZL,AZE,252.79883898334
NZL,BDI,30.20795008296
NZL,BEL,560990.942702353
NZL,BEN,0.03395105376
NZL,BFA,4.50770970026
NZL,BGD,136280.024912174
NZL,BGR,15501.6720267157
NZL,BHR,11400.9548272854
NZL,BHS,10.30485212978
NZL,BIH,2926.87861314602
NZL,BLR,12130.5629725878
NZL,BLZ,351.61903946078
NZL,BMU,17.3539396667
NZL,BOL,4643.5669638215
NZL,BRA,154793.987208219
NZL,BRB,1338.767854255
NZL,BRN,79047.91451977
NZL,BTN,0.10751167024
NZL,BWA,7.08091664982
NZL,CAF,4.0033950892
NZL,CAN,486146.004541311
NZL,CCK,125.86928793348
NZL,CHE,342831.764068391
NZL,CHL,74416.2382052143
NZL,CHN,11774053.0836631
NZL,CIV,787.85329996854
NZL,CMR,112.52793843304
NZL,COG,353.70349269892
NZL,COK,493.24090902528
NZL,COL,16756.5142907032
NZL,COM,1.89135661988
NZL,CPV,14.14910165448
NZL,CRI,20201.0814008362
NZL,CUB,630.1138749451
NZL,CUW,0.52765596052
NZL,CXR,3399.47091566264
NZL,CYM,32.36525662396
NZL,CYP,4307.1084844918
NZL,CZE,173006.639560653
NZL,DEU,2410204.40813402
NZL,DJI,515.89121307854
NZL,DMA,1.89064930626
NZL,DNK,192110.439879492
NZL,DOM,11395.0982705118
NZL,DZA,33717.5787291151
NZL,EAS,29576899.0174684
NZL,ECS,9644705.96962603
NZL,ECU,59734.6383211718
NZL,EGY,12483.5011519499
NZL,ERI,69.88329296962
NZL,ESP,352739.526795335
NZL,EST,13564.760165826
NZL,ETH,4879.14554541232
NZL,FIN,134779.831114308
NZL,FJI,55135.3682874301
NZL,FLK,0.15702362364
NZL,FRA,934207.865086118
NZL,FRO,94.15829640802
NZL,FSM,6.11543355852
NZL,GAB,1238.59527013612
NZL,GBR,1151988.73915236
NZL,GEO,774.15404977638
NZL,GHA,9853.53228438488
NZL,GIB,20.52411931154
NZL,GIN,261.52425979966
NZL,GMB,19.62300175966
NZL,GNB,0.75116706444
NZL,GRC,44037.9627586766
NZL,GRD,1.44362709842
NZL,GRL,92.75215693146
NZL,GTM,25919.3024839502
NZL,GUM,12.34757386434
NZL,GUY,1945.76106158954
NZL,HKG,80808.5617046149
NZL,HND,5589.9773433582
NZL,HRV,4938.50118246186
NZL,HTI,836.9394505693
NZL,HUN,113796.763579981
NZL,IDN,825568.551619669
NZL,IND,703119.38320836
NZL,IOT,1.40543216294
NZL,IRL,167564.959712804
NZL,IRN,1784.7786036184
NZL,IRQ,112.13184280584
NZL,ISL,3090.77449591794
NZL,ISR,110450.873792975
NZL,ITA,1121025.72753617
NZL,JAM,5769.15120032212
NZL,JOR,2764.9667450782
NZL,JPN,3122589.14637635
NZL,KAZ,19.35139332958
NZL,KEN,3008.3887274012
NZL,KGZ,3.48776346022
NZL,KHM,30231.9456975185
NZL,KIR,7.8228886372
NZL,KNA,15.83180075646
NZL,KOR,2168309.98062165
NZL,KWT,53623.8107889453
NZL,LAO,2355.49511001038
NZL,LBN,898.4615892369
NZL,LBR,1.88923467902
NZL,LBY,20.18390146032
NZL,LCA,6.52284620364
NZL,LCN,968612.145609033
NZL,LKA,46271.2786359091
NZL,LSO,48.94398056314
NZL,LTU,36826.9973047426
NZL,LUX,6439.62934161976
NZL,LVA,14473.6185579632
NZL,MAC,157.40345105394
NZL,MAR,60890.4121176013
NZL,MDA,448.90649132368
NZL,MDG,2153.56768120468
NZL,MDV,1.94440514138
NZL,MEA,2355577.76243613
NZL,MEX,354121.316293213
NZL,MHL,9.61168478218
NZL,MKD,570.83674970738
NZL,MLI,324.44970868934
NZL,MLT,4473.51320867386
NZL,MMR,7911.08993830038
NZL,MNG,132.30089068014
NZL,MNP,0.4102418996
NZL,MNT,214.83307311622
NZL,MOZ,89.09958939778
NZL,MRT,9.6972697302
NZL,MSR,4.9900975891
NZL,MUS,4066.80292597852
NZL,MWI,9.4320271227
NZL,MYS,1289928.80720396
NZL,NAC,4743711.2822735
NZL,NAM,66.74069855596
NZL,NCL,1734.23255770596
NZL,NER,56.15433560542
NZL,NGA,56.3693589459
NZL,NIC,3232.86955829422
NZL,NIU,186.73857612982
NZL,NLD,467415.678545476
NZL,NOR,50975.2077440614
NZL,NPL,1409.62016688402
NZL,NRU,0.77945960924
NZL,OAS,819413.125134447
NZL,OMN,10139.2735479061
NZL,PAK,65316.0352430058
NZL,PAN,742.5130822993
NZL,PCN,46.82203970314
NZL,PER,25496.4788896776
NZL,PHL,111988.845211285
NZL,PLW,42.75074250642
NZL,PNG,12372.9147894037
NZL,POL,235016.478749692
NZL,PRT,52699.2033517451
NZL,PRY,591.09987029314
NZL,PSE,1.1953600178
NZL,PYF,1669.01894925558
NZL,QAT,25219.3746327702
NZL,ROM,60058.3729357913
NZL,RUS,69876.9087568859
NZL,RWA,90.6740695159
NZL,SAS,952515.620705955
NZL,SAU,207269.676626789
NZL,SEN,36.49243159666
NZL,SER,7867.51234617218
NZL,SGP,1168943.15837932
NZL,SGS,21.57235809638
NZL,SHN,123.85202948924
NZL,SLB,9141.745613052
NZL,SLE,867.64676406798
NZL,SLV,1660.4717714715
NZL,SMR,429.2226605927
NZL,SOM,71.21021332074
NZL,SPM,83.75724962592
NZL,SSD,2.41971989402
NZL,SSF,154929.698057861
NZL,STP,732.01725549212
NZL,SUD,0.66204554832
NZL,SUR,540.20936264776
NZL,SVK,102518.372764083
NZL,SVN,26158.9219482521
NZL,SWE,291552.208468721
NZL,SWZ,121.41179750024
NZL,SXM,2.73659639578
NZL,SYC,36.93450260916
NZL,SYR,65.15277947906
NZL,TCA,0.67265525262
NZL,TCD,5.41165650662
NZL,TGO,25506.4746457555
NZL,THA,2242406.18204785
NZL,TJK,4.5126608956
NZL,TKL,361.8864039687
NZL,TKM,3.63983588852
NZL,TMP,744.59187702848
NZL,TON,2398.50614392896
NZL,TTO,882.2853267475
NZL,TUN,10686.9210205818
NZL,TUR,175639.05714797
NZL,TUV,13.62427494844
NZL,TZA,1034.9731178969
NZL,UGA,442.67505833148
NZL,UKR,20626.532665207
NZL,UMI,30.55665569762
NZL,URY,2297.14810218296
NZL,USA,4257547.92379252
NZL,UZB,73.8541516323
NZL,VCT,2.25208656608
NZL,VEN,331.02843266896
NZL,VGB,1.0185316128
NZL,VNM,913608.3157282
NZL,VUT,710.45975098176
NZL,WLD,49221408.9557089
NZL,WLF,2.37445182234
NZL,WSM,7099.42633994178
NZL,YEM,5.04385342422
NZL,ZAF,97226.3449173274
NZL,ZAR,401.68269748438
NZL,ZMB,128.32649544936
NZL,ZWE,681.9705729954
NIC,AFG,0.63927
NIC,ALB,4.44342
NIC,AND,0.03722
NIC,ARE,8004.55033
NIC,ARG,96816.28136
NIC,ARM,13.45378
NIC,ASM,0.12349
NIC,ATA,2.90232
NIC,ATF,0.01029
NIC,AUS,13972.60812
NIC,AUT,10940.78447
NIC,BEL,16667.15855
NIC,BGD,4904.57906
NIC,BGR,2147.79204
NIC,BHR,18.92181
NIC,BHS,0.18445
NIC,BIH,68.03135
NIC,BLR,1568.70161
NIC,BLZ,147.81616
NIC,BOL,528.38123
NIC,BRA,122341.06884
NIC,BRB,641.65227
NIC,BRN,0.76713
NIC,CAF,0.01478
NIC,CAN,57730.91242
NIC,CCK,0.57174
NIC,CHE,22776.13327
NIC,CHL,27537.95432
NIC,CHN,1223880.40166
NIC,CIV,0.46793
NIC,CMR,3.04676
NIC,COL,69981.89948
NIC,CPV,2.08648
NIC,CRI,521455.82585
NIC,CUB,10540.39757
NIC,CUW,23330.8075
NIC,CYM,0.23498
NIC,CYP,158.75953
NIC,CZE,6562.19176
NIC,DEU,119989.61317
NIC,DNK,8494.10548
NIC,DOM,45278.57632
NIC,DZA,6.79999
NIC,EAS,1696357.42524
NIC,ECS,1326172.51513
NIC,ECU,156954.14053
NIC,EGY,609.51922
NIC,ESP,82694.79898
NIC,EST,5477.72193
NIC,ETH,30.87881
NIC,FIN,2483.1767
NIC,FJI,7.30058
NIC,FRA,51950.4214
NIC,GAB,1494.48881
NIC,GBR,13894.47036
NIC,GEO,7.28313
NIC,GHA,0.04229
NIC,GMB,1.05756
NIC,GRC,1636.0688
NIC,GRD,0.04809
NIC,GTM,718515.77453
NIC,GUM,0.0582
NIC,GUY,35.97722
NIC,HKG,7025.84184
NIC,HMD,3.7531
NIC,HND,683452.83883
NIC,HRV,11.00851
NIC,HTI,1143.72414
NIC,HUN,4746.54684
NIC,IDN,44335.22054
NIC,IND,362209.02697
NIC,IRL,5218.35834
NIC,IRN,49.84066
NIC,ISL,15.45774
NIC,ISR,5903.11355
NIC,ITA,45066.88825
NIC,JAM,326.01114
NIC,JOR,169.5573
NIC,JPN,146848.30311
NIC,KEN,38.29107
NIC,KGZ,9.43496
NIC,KHM,1389.91002
NIC,KIR,0.00451
NIC,KOR,125324.41605
NIC,KWT,0.02027
NIC,LAO,25.38943
NIC,LBN,71.41332
NIC,LBR,22.35837
NIC,LBY,0.08015
NIC,LCN,3816064.10439
NIC,LKA,3286.48143
NIC,LSO,15.25719
NIC,LTU,1080.67899
NIC,LUX,1166.2334
NIC,LVA,595.80066
NIC,MAC,59.35424
NIC,MAR,1204.42915
NIC,MDA,4.71845
NIC,MDG,2.02192
NIC,MEA,30599.65464
NIC,MEX,868427.75512
NIC,MKD,126.47617
NIC,MLI,0.99123
NIC,MLT,141.79718
NIC,MMR,179.03003
NIC,MNG,0.01098
NIC,MNT,2.52603
NIC,MOZ,0.14482
NIC,MRT,0.12625
NIC,MSR,0.14467
NIC,MUS,8.09339
NIC,MWI,0.12538
NIC,MYS,18416.62074
NIC,NAC,2500779.53716
NIC,NAM,207.2843
NIC,NCL,0.38885
NIC,NGA,1046.85556
NIC,NLD,724132.7681
NIC,NOR,1243.30766
NIC,NPL,0.00213
NIC,NZL,785.8062
NIC,OAS,49353.82926
NIC,OMN,4919.37979
NIC,PAK,2499.40324
NIC,PAN,62688.1969199999
NIC,PER,34385.63743
NIC,PHL,6491.85397
NIC,POL,9093.50521
NIC,PRK,53.38946
NIC,PRT,9204.11901
NIC,PRY,1415.33698
NIC,PSE,1.61392
NIC,PYF,76.0
NIC,QAT,992.86078
NIC,ROM,796.61161
NIC,RUS,131031.36866
NIC,SAS,372900.1321
NIC,SAU,8039.20699
NIC,SEN,0.0251
NIC,SER,342.04333
NIC,SGP,9881.28746
NIC,SHN,0.04222
NIC,SLE,7.81431
NIC,SLV,374197.63018
NIC,SMR,19.36208
NIC,SOM,0.90279
NIC,SSF,10682.03381
NIC,SUD,74.7609
NIC,SUR,0.13273
NIC,SVK,631.41065
NIC,SVN,517.27134
NIC,SWE,17287.09257
NIC,SWZ,1114.34104
NIC,SYR,24.29432
NIC,TCA,0.85609
NIC,TCD,1.73403
NIC,THA,47802.41044
NIC,TJK,0.04467
NIC,TKL,54.28512
NIC,TMP,1.22449
NIC,TTO,2607.88386
NIC,TUN,443.83755
NIC,TUR,25654.03849
NIC,TUV,0.0774
NIC,TZA,38.64704
NIC,UGA,0.04758
NIC,UKR,640.25602
NIC,UMI,0.88892
NIC,URY,16297.80443
NIC,USA,2443048.62474
NIC,UZB,0.04044
NIC,VAT,0.25825
NIC,VCT,0.08892
NIC,VEN,343.99442
NIC,VGB,0.05964
NIC,VNM,49799.45059
NIC,WLD,9826379.47143
NIC,WLF,0.14111
NIC,WSM,0.17571
NIC,YEM,0.03228
NIC,ZAF,6643.91003
NIC,ZAR,0.97899
NER,AFG,2.73581
NER,AGO,23.45193
NER,ALB,371.16802
NER,AND,22.86749
NER,ARE,19315.22671
NER,ARG,1313.54492
NER,ASM,3.19008
NER,ATG,1.54546
NER,AUS,2804.00902
NER,AUT,476.72339
NER,AZE,0.5954
NER,BEL,31284.4248
NER,BEN,32749.30723
NER,BFA,21381.38267
NER,BGD,13.7604
NER,BGR,725.14907
NER,BHR,5.45445
NER,BIH,33.91897
NER,BLR,0.89292
NER,BRA,33928.8764
NER,BRN,1.0532
NER,CAN,749.05695
NER,CCK,33.62536
NER,CHE,5560.65495
NER,CHL,18.72746
NER,CHN,413294.66527
NER,CIV,68990.0469
NER,CMR,36.33715
NER,COG,142.63429
NER,CRI,0.42827
NER,CYP,23.04356
NER,CZE,937.69149
NER,DEU,48764.06395
NER,DJI,1056.42939
NER,DNK,13785.22837
NER,DOM,0.3991
NER,DZA,26290.99301
NER,EAS,678789.43204
NER,ECS,572684.44588
NER,ECU,24.38966
NER,EGY,6089.97647
NER,ESP,10339.54619
NER,EST,15.38979
NER,ETH,85.58837
NER,FIN,2438.01777
NER,FRA,329502.0348
NER,GAB,23.58059
NER,GBR,2793.01389
NER,GEO,231.99489
NER,GHA,58062.48949
NER,GIN,15.83072
NER,GNQ,27.26414
NER,GRC,2426.48918
NER,GTM,24.2659
NER,HKG,742.38947
NER,HND,195.78548
NER,HRV,62.23475
NER,HUN,1631.15072
NER,IDN,24526.75195
NER,IND,168728.494
NER,IRL,16832.36477
NER,IRN,1579.50596
NER,ISR,403.45234
NER,ITA,15132.42087
NER,JAM,27.76233
NER,JOR,2934.15452
NER,JPN,90050.10473
NER,KAZ,3152.49444
NER,KEN,550.39419
NER,KGZ,46.47803
NER,KHM,2081.19566
NER,KOR,6892.91772
NER,KWT,510.79091
NER,LBN,2090.74127
NER,LBR,62.28479
NER,LBY,96.76038
NER,LCN,39300.10136
NER,LKA,3.55942
NER,LTU,518.54085
NER,LUX,16.38638
NER,LVA,0.48003
NER,MAC,4.22039
NER,MAR,15290.29604
NER,MDA,3.52724
NER,MEA,85159.27855
NER,MEX,3435.18468
NER,MKD,0.06897
NER,MLI,1624.54655
NER,MLT,175.28951
NER,MRT,485.18849
NER,MUS,13.44418
NER,MYS,22250.17683
NER,NAC,136863.47042
NER,NAM,1.2884
NER,NCL,23.99575
NER,NFK,0.27064
NER,NGA,171532.39008
NER,NIC,8.96676
NER,NLD,20921.1745
NER,NOR,343.71165
NER,NZL,464.8175
NER,OAS,551.5051
NER,OMN,51.9551
NER,PAK,22220.26467
NER,PAN,1.35319
NER,PER,22.65145
NER,PHL,62.6232
NER,POL,5798.14823
NER,PRK,394.66186
NER,PRT,2461.28088
NER,PRY,255.91524
NER,QAT,14.07393
NER,ROM,750.17482
NER,RUS,8855.58545
NER,RWA,12.08433
NER,SAS,190968.8143
NER,SAU,770.31152
NER,SEN,14901.47014
NER,SER,10.75802
NER,SGP,299.88643
NER,SLE,50.17084
NER,SSF,422161.64718
NER,SUD,16.98774
NER,SUR,0.21943
NER,SVK,1085.70966
NER,SVN,3455.17107
NER,SWE,4471.31917
NER,SWZ,2.77813
NER,TCA,2.6817
NER,TCD,14.57777
NER,TGO,41968.23861
NER,THA,105282.2594
NER,TKL,0.45528
NER,TUN,8483.86704
NER,TUR,35872.48189
NER,TZA,5.80831
NER,UGA,9.97917
NER,UKR,1529.8746
NER,UNS,45.13694
NER,URY,35.97393
NER,USA,136114.41347
NER,VAT,341.57197
NER,VCT,1.43
NER,VNM,9610.51358
NER,WLD,2126916.74276
NER,ZAF,9388.39489
NER,ZWE,0.69483
NGA,AFG,878.793718387512
NGA,AGO,26183.2534367504
NGA,AIA,69.255836711443
NGA,ALB,211.770272671484
NGA,AND,8503.21741734426
NGA,ARE,832427.617980017
NGA,ARG,161963.10717172
NGA,ARM,0.91596774004
NGA,ASM,16.401303165298
NGA,ATA,1.395536853983
